id;valor_total;unit;area_util;quartos;vagas;condominio;suites;banheiros;piscina;academia;quadra;endereco;link;bairro;media_bairro;qtd_dados_bairro;media_idh;media_gini;expectativa_vida;renda_percapita;estacao_prox;linha_prox;dist;lat;lon
2169;;;;;;;;;;;;;;;;;;;;;;;;;
2170;;;;;;;;;;;;;;;;;;;;;;;;;
2171;;;;;;;;;;;;;;;;;;;;;;;;;
2172;;;;;;;;;;;;;;;;;;;;;;;;;
2173;;;;;;;;;;;;;;;;;;;;;;;;;
2175;;;;;;;;;;;;;;;;;;;;;;;;;
2176;;;;;;;;;;;;;;;;;;;;;;;;;
2177;;;;;;;;;;;;;;;;;;;;;;;;;
404;;;;;;;;;;;;;;;;;;;;;;;;;
410;;;;;;;;;;;;;;;;;;;;;;;;;
418;;;;;;;;;;;;;;;;;;;;;;;;;
420;;;;;;;;;;;;;;;;;;;;;;;;;
422;;;;;;;;;;;;;;;;;;;;;;;;;
425;;;;;;;;;;;;;;;;;;;;;;;;;
427;;;;;;;;;;;;;;;;;;;;;;;;;
428;;;;;;;;;;;;;;;;;;;;;;;;;
429;;;;;;;;;;;;;;;;;;;;;;;;;
430;;;;;;;;;;;;;;;;;;;;;;;;;
431;;;;;;;;;;;;;;;;;;;;;;;;;
432;;;;;;;;;;;;;;;;;;;;;;;;;
433;;;;;;;;;;;;;;;;;;;;;;;;;
434;;;;;;;;;;;;;;;;;;;;;;;;;
435;;;;;;;;;;;;;;;;;;;;;;;;;
436;;;;;;;;;;;;;;;;;;;;;;;;;
437;;;;;;;;;;;;;;;;;;;;;;;;;
438;;;;;;;;;;;;;;;;;;;;;;;;;
439;;;;;;;;;;;;;;;;;;;;;;;;;
440;;;;;;;;;;;;;;;;;;;;;;;;;
442;;;;;;;;;;;;;;;;;;;;;;;;;
443;;;;;;;;;;;;;;;;;;;;;;;;;
444;;;;;;;;;;;;;;;;;;;;;;;;;
445;;;;;;;;;;;;;;;;;;;;;;;;;
446;;;;;;;;;;;;;;;;;;;;;;;;;
447;;;;;;;;;;;;;;;;;;;;;;;;;
448;;;;;;;;;;;;;;;;;;;;;;;;;
449;;;;;;;;;;;;;;;;;;;;;;;;;
450;;;;;;;;;;;;;;;;;;;;;;;;;
451;;;;;;;;;;;;;;;;;;;;;;;;;
452;;;;;;;;;;;;;;;;;;;;;;;;;
453;;;;;;;;;;;;;;;;;;;;;;;;;
454;;;;;;;;;;;;;;;;;;;;;;;;;
455;;;;;;;;;;;;;;;;;;;;;;;;;
456;;;;;;;;;;;;;;;;;;;;;;;;;
457;;;;;;;;;;;;;;;;;;;;;;;;;
458;;;;;;;;;;;;;;;;;;;;;;;;;
459;;;;;;;;;;;;;;;;;;;;;;;;;
1120;;;;;;;;;;;;;;;;;;;;;;;;;
1137;;;;;;;;;;;;;;;;;;;;;;;;;
1146;;;;;;;;;;;;;;;;;;;;;;;;;
1871;;;;;;;;;;;;;;;;;;;;;;;;;
2285;;;;;;;;;;;;;;;;;;;;;;;;;
2342;;;;;;;;;;;;;;;;;;;;;;;;;
2343;;;;;;;;;;;;;;;;;;;;;;;;;
2344;;;;;;;;;;;;;;;;;;;;;;;;;
2345;;;;;;;;;;;;;;;;;;;;;;;;;
2346;;;;;;;;;;;;;;;;;;;;;;;;;
2347;;;;;;;;;;;;;;;;;;;;;;;;;
2348;;;;;;;;;;;;;;;;;;;;;;;;;
2349;;;;;;;;;;;;;;;;;;;;;;;;;
2350;;;;;;;;;;;;;;;;;;;;;;;;;
2351;;;;;;;;;;;;;;;;;;;;;;;;;
2352;;;;;;;;;;;;;;;;;;;;;;;;;
2353;;;;;;;;;;;;;;;;;;;;;;;;;
2354;;;;;;;;;;;;;;;;;;;;;;;;;
2355;;;;;;;;;;;;;;;;;;;;;;;;;
2356;;;;;;;;;;;;;;;;;;;;;;;;;
2357;;;;;;;;;;;;;;;;;;;;;;;;;
2358;;;;;;;;;;;;;;;;;;;;;;;;;
2359;;;;;;;;;;;;;;;;;;;;;;;;;
2360;;;;;;;;;;;;;;;;;;;;;;;;;
2361;;;;;;;;;;;;;;;;;;;;;;;;;
2362;;;;;;;;;;;;;;;;;;;;;;;;;
2363;;;;;;;;;;;;;;;;;;;;;;;;;
2364;;;;;;;;;;;;;;;;;;;;;;;;;
2365;;;;;;;;;;;;;;;;;;;;;;;;;
2366;;;;;;;;;;;;;;;;;;;;;;;;;
2367;;;;;;;;;;;;;;;;;;;;;;;;;
2368;;;;;;;;;;;;;;;;;;;;;;;;;
2369;;;;;;;;;;;;;;;;;;;;;;;;;
2370;;;;;;;;;;;;;;;;;;;;;;;;;
2371;;;;;;;;;;;;;;;;;;;;;;;;;
2372;;;;;;;;;;;;;;;;;;;;;;;;;
2373;;;;;;;;;;;;;;;;;;;;;;;;;
2374;;;;;;;;;;;;;;;;;;;;;;;;;
241;;;;;;;;;;;;;;;;;;;;;;;;;
249;;;;;;;;;;;;;;;;;;;;;;;;;
252;;;;;;;;;;;;;;;;;;;;;;;;;
258;;;;;;;;;;;;;;;;;;;;;;;;;
1350;;;;;;;;;;;;;;;;;;;;;;;;;
1351;;;;;;;;;;;;;;;;;;;;;;;;;
1352;;;;;;;;;;;;;;;;;;;;;;;;;
1353;;;;;;;;;;;;;;;;;;;;;;;;;
1354;;;;;;;;;;;;;;;;;;;;;;;;;
1355;;;;;;;;;;;;;;;;;;;;;;;;;
1356;;;;;;;;;;;;;;;;;;;;;;;;;
1357;;;;;;;;;;;;;;;;;;;;;;;;;
1358;;;;;;;;;;;;;;;;;;;;;;;;;
1359;;;;;;;;;;;;;;;;;;;;;;;;;
1360;;;;;;;;;;;;;;;;;;;;;;;;;
1361;;;;;;;;;;;;;;;;;;;;;;;;;
1362;;;;;;;;;;;;;;;;;;;;;;;;;
1363;;;;;;;;;;;;;;;;;;;;;;;;;
1364;;;;;;;;;;;;;;;;;;;;;;;;;
1365;;;;;;;;;;;;;;;;;;;;;;;;;
1366;;;;;;;;;;;;;;;;;;;;;;;;;
1367;;;;;;;;;;;;;;;;;;;;;;;;;
1368;;;;;;;;;;;;;;;;;;;;;;;;;
1369;;;;;;;;;;;;;;;;;;;;;;;;;
1370;;;;;;;;;;;;;;;;;;;;;;;;;
1371;;;;;;;;;;;;;;;;;;;;;;;;;
1372;;;;;;;;;;;;;;;;;;;;;;;;;
1374;;;;;;;;;;;;;;;;;;;;;;;;;
1375;;;;;;;;;;;;;;;;;;;;;;;;;
1376;;;;;;;;;;;;;;;;;;;;;;;;;
1377;;;;;;;;;;;;;;;;;;;;;;;;;
1378;;;;;;;;;;;;;;;;;;;;;;;;;
1555;;;;;;;;;;;;;;;;;;;;;;;;;
1550;;;;;;;;;;;;;;;;;;;;;;;;;
1551;;;;;;;;;;;;;;;;;;;;;;;;;
1552;;;;;;;;;;;;;;;;;;;;;;;;;
1554;;;;;;;;;;;;;;;;;;;;;;;;;
1556;;;;;;;;;;;;;;;;;;;;;;;;;
1558;;;;;;;;;;;;;;;;;;;;;;;;;
1559;;;;;;;;;;;;;;;;;;;;;;;;;
1563;;;;;;;;;;;;;;;;;;;;;;;;;
1570;;;;;;;;;;;;;;;;;;;;;;;;;
1571;;;;;;;;;;;;;;;;;;;;;;;;;
1577;;;;;;;;;;;;;;;;;;;;;;;;;
1581;;;;;;;;;;;;;;;;;;;;;;;;;
70;;;;;;;;;;;;;;;;;;;;;;;;;
78;;;;;;;;;;;;;;;;;;;;;;;;;
81;;;;;;;;;;;;;;;;;;;;;;;;;
83;;;;;;;;;;;;;;;;;;;;;;;;;
84;;;;;;;;;;;;;;;;;;;;;;;;;
85;;;;;;;;;;;;;;;;;;;;;;;;;
89;;;;;;;;;;;;;;;;;;;;;;;;;
92;;;;;;;;;;;;;;;;;;;;;;;;;
100;;;;;;;;;;;;;;;;;;;;;;;;;
101;;;;;;;;;;;;;;;;;;;;;;;;;
102;;;;;;;;;;;;;;;;;;;;;;;;;
103;;;;;;;;;;;;;;;;;;;;;;;;;
104;;;;;;;;;;;;;;;;;;;;;;;;;
106;;;;;;;;;;;;;;;;;;;;;;;;;
107;;;;;;;;;;;;;;;;;;;;;;;;;
108;;;;;;;;;;;;;;;;;;;;;;;;;
109;;;;;;;;;;;;;;;;;;;;;;;;;
111;;;;;;;;;;;;;;;;;;;;;;;;;
112;;;;;;;;;;;;;;;;;;;;;;;;;
113;;;;;;;;;;;;;;;;;;;;;;;;;
114;;;;;;;;;;;;;;;;;;;;;;;;;
115;;;;;;;;;;;;;;;;;;;;;;;;;
116;;;;;;;;;;;;;;;;;;;;;;;;;
117;;;;;;;;;;;;;;;;;;;;;;;;;
118;;;;;;;;;;;;;;;;;;;;;;;;;
119;;;;;;;;;;;;;;;;;;;;;;;;;
120;;;;;;;;;;;;;;;;;;;;;;;;;
121;;;;;;;;;;;;;;;;;;;;;;;;;
122;;;;;;;;;;;;;;;;;;;;;;;;;
123;;;;;;;;;;;;;;;;;;;;;;;;;
124;;;;;;;;;;;;;;;;;;;;;;;;;
125;;;;;;;;;;;;;;;;;;;;;;;;;
126;;;;;;;;;;;;;;;;;;;;;;;;;
127;;;;;;;;;;;;;;;;;;;;;;;;;
128;;;;;;;;;;;;;;;;;;;;;;;;;
129;;;;;;;;;;;;;;;;;;;;;;;;;
130;;;;;;;;;;;;;;;;;;;;;;;;;
131;;;;;;;;;;;;;;;;;;;;;;;;;
132;;;;;;;;;;;;;;;;;;;;;;;;;
1459;;;;;;;;;;;;;;;;;;;;;;;;;
1480;;;;;;;;;;;;;;;;;;;;;;;;;
1515;;;;;;;;;;;;;;;;;;;;;;;;;
1517;;;;;;;;;;;;;;;;;;;;;;;;;
1518;;;;;;;;;;;;;;;;;;;;;;;;;
1519;;;;;;;;;;;;;;;;;;;;;;;;;
1520;;;;;;;;;;;;;;;;;;;;;;;;;
1521;;;;;;;;;;;;;;;;;;;;;;;;;
1522;;;;;;;;;;;;;;;;;;;;;;;;;
1524;;;;;;;;;;;;;;;;;;;;;;;;;
1525;;;;;;;;;;;;;;;;;;;;;;;;;
1526;;;;;;;;;;;;;;;;;;;;;;;;;
1527;;;;;;;;;;;;;;;;;;;;;;;;;
1528;;;;;;;;;;;;;;;;;;;;;;;;;
1530;;;;;;;;;;;;;;;;;;;;;;;;;
1531;;;;;;;;;;;;;;;;;;;;;;;;;
1532;;;;;;;;;;;;;;;;;;;;;;;;;
1533;;;;;;;;;;;;;;;;;;;;;;;;;
1534;;;;;;;;;;;;;;;;;;;;;;;;;
1535;;;;;;;;;;;;;;;;;;;;;;;;;
1537;;;;;;;;;;;;;;;;;;;;;;;;;
1538;;;;;;;;;;;;;;;;;;;;;;;;;
1539;;;;;;;;;;;;;;;;;;;;;;;;;
1540;;;;;;;;;;;;;;;;;;;;;;;;;
1541;;;;;;;;;;;;;;;;;;;;;;;;;
1542;;;;;;;;;;;;;;;;;;;;;;;;;
1543;;;;;;;;;;;;;;;;;;;;;;;;;
1544;;;;;;;;;;;;;;;;;;;;;;;;;
1545;;;;;;;;;;;;;;;;;;;;;;;;;
1546;;;;;;;;;;;;;;;;;;;;;;;;;
1547;;;;;;;;;;;;;;;;;;;;;;;;;
1248;;;;;;;;;;;;;;;;;;;;;;;;;
1250;;;;;;;;;;;;;;;;;;;;;;;;;
1718;;;;;;;;;;;;;;;;;;;;;;;;;
1720;;;;;;;;;;;;;;;;;;;;;;;;;
1721;;;;;;;;;;;;;;;;;;;;;;;;;
1722;;;;;;;;;;;;;;;;;;;;;;;;;
1723;;;;;;;;;;;;;;;;;;;;;;;;;
1727;;;;;;;;;;;;;;;;;;;;;;;;;
1728;;;;;;;;;;;;;;;;;;;;;;;;;
1729;;;;;;;;;;;;;;;;;;;;;;;;;
1731;;;;;;;;;;;;;;;;;;;;;;;;;
1732;;;;;;;;;;;;;;;;;;;;;;;;;
1735;;;;;;;;;;;;;;;;;;;;;;;;;
1736;;;;;;;;;;;;;;;;;;;;;;;;;
1737;;;;;;;;;;;;;;;;;;;;;;;;;
1741;;;;;;;;;;;;;;;;;;;;;;;;;
1742;;;;;;;;;;;;;;;;;;;;;;;;;
1745;;;;;;;;;;;;;;;;;;;;;;;;;
1746;;;;;;;;;;;;;;;;;;;;;;;;;
1748;;;;;;;;;;;;;;;;;;;;;;;;;
1749;;;;;;;;;;;;;;;;;;;;;;;;;
1716;;;;;;;;;;;;;;;;;;;;;;;;;
1717;;;;;;;;;;;;;;;;;;;;;;;;;
4;;;;;;;;;;;;;;;;;;;;;;;;;
9;;;;;;;;;;;;;;;;;;;;;;;;;
12;;;;;;;;;;;;;;;;;;;;;;;;;
13;;;;;;;;;;;;;;;;;;;;;;;;;
20;;;;;;;;;;;;;;;;;;;;;;;;;
22;;;;;;;;;;;;;;;;;;;;;;;;;
24;;;;;;;;;;;;;;;;;;;;;;;;;
26;;;;;;;;;;;;;;;;;;;;;;;;;
29;;;;;;;;;;;;;;;;;;;;;;;;;
32;;;;;;;;;;;;;;;;;;;;;;;;;
38;;;;;;;;;;;;;;;;;;;;;;;;;
39;;;;;;;;;;;;;;;;;;;;;;;;;
42;;;;;;;;;;;;;;;;;;;;;;;;;
43;;;;;;;;;;;;;;;;;;;;;;;;;
49;;;;;;;;;;;;;;;;;;;;;;;;;
52;;;;;;;;;;;;;;;;;;;;;;;;;
53;;;;;;;;;;;;;;;;;;;;;;;;;
55;;;;;;;;;;;;;;;;;;;;;;;;;
57;;;;;;;;;;;;;;;;;;;;;;;;;
65;;;;;;;;;;;;;;;;;;;;;;;;;
2552;;;;;;;;;;;;;;;;;;;;;;;;;
2563;;;;;;;;;;;;;;;;;;;;;;;;;
2564;;;;;;;;;;;;;;;;;;;;;;;;;
2566;;;;;;;;;;;;;;;;;;;;;;;;;
1162;;;;;;;;;;;;;;;;;;;;;;;;;
1164;;;;;;;;;;;;;;;;;;;;;;;;;
1166;;;;;;;;;;;;;;;;;;;;;;;;;
1186;;;;;;;;;;;;;;;;;;;;;;;;;
1188;;;;;;;;;;;;;;;;;;;;;;;;;
1193;;;;;;;;;;;;;;;;;;;;;;;;;
1196;;;;;;;;;;;;;;;;;;;;;;;;;
1197;;;;;;;;;;;;;;;;;;;;;;;;;
1199;;;;;;;;;;;;;;;;;;;;;;;;;
1200;;;;;;;;;;;;;;;;;;;;;;;;;
1202;;;;;;;;;;;;;;;;;;;;;;;;;
1204;;;;;;;;;;;;;;;;;;;;;;;;;
1207;;;;;;;;;;;;;;;;;;;;;;;;;
1215;;;;;;;;;;;;;;;;;;;;;;;;;
1226;;;;;;;;;;;;;;;;;;;;;;;;;
1238;;;;;;;;;;;;;;;;;;;;;;;;;
2251;;;;;;;;;;;;;;;;;;;;;;;;;
2153;;;;;;;;;;;;;;;;;;;;;;;;;
2179;;;;;;;;;;;;;;;;;;;;;;;;;
2180;;;;;;;;;;;;;;;;;;;;;;;;;
2182;;;;;;;;;;;;;;;;;;;;;;;;;
2183;;;;;;;;;;;;;;;;;;;;;;;;;
2184;;;;;;;;;;;;;;;;;;;;;;;;;
2185;;;;;;;;;;;;;;;;;;;;;;;;;
2187;;;;;;;;;;;;;;;;;;;;;;;;;
2188;;;;;;;;;;;;;;;;;;;;;;;;;
2190;;;;;;;;;;;;;;;;;;;;;;;;;
2191;;;;;;;;;;;;;;;;;;;;;;;;;
2193;;;;;;;;;;;;;;;;;;;;;;;;;
2195;;;;;;;;;;;;;;;;;;;;;;;;;
2196;;;;;;;;;;;;;;;;;;;;;;;;;
2197;;;;;;;;;;;;;;;;;;;;;;;;;
2199;;;;;;;;;;;;;;;;;;;;;;;;;
2200;;;;;;;;;;;;;;;;;;;;;;;;;
2201;;;;;;;;;;;;;;;;;;;;;;;;;
2204;;;;;;;;;;;;;;;;;;;;;;;;;
2205;;;;;;;;;;;;;;;;;;;;;;;;;
2207;;;;;;;;;;;;;;;;;;;;;;;;;
2208;;;;;;;;;;;;;;;;;;;;;;;;;
2209;;;;;;;;;;;;;;;;;;;;;;;;;
2210;;;;;;;;;;;;;;;;;;;;;;;;;
2211;;;;;;;;;;;;;;;;;;;;;;;;;
2218;;;;;;;;;;;;;;;;;;;;;;;;;
1386;;;;;;;;;;;;;;;;;;;;;;;;;
1399;;;;;;;;;;;;;;;;;;;;;;;;;
1403;;;;;;;;;;;;;;;;;;;;;;;;;
1409;;;;;;;;;;;;;;;;;;;;;;;;;
1413;;;;;;;;;;;;;;;;;;;;;;;;;
1416;;;;;;;;;;;;;;;;;;;;;;;;;
1417;;;;;;;;;;;;;;;;;;;;;;;;;
1418;;;;;;;;;;;;;;;;;;;;;;;;;
1419;;;;;;;;;;;;;;;;;;;;;;;;;
1420;;;;;;;;;;;;;;;;;;;;;;;;;
1422;;;;;;;;;;;;;;;;;;;;;;;;;
1423;;;;;;;;;;;;;;;;;;;;;;;;;
1424;;;;;;;;;;;;;;;;;;;;;;;;;
1425;;;;;;;;;;;;;;;;;;;;;;;;;
1426;;;;;;;;;;;;;;;;;;;;;;;;;
1427;;;;;;;;;;;;;;;;;;;;;;;;;
1428;;;;;;;;;;;;;;;;;;;;;;;;;
1429;;;;;;;;;;;;;;;;;;;;;;;;;
1430;;;;;;;;;;;;;;;;;;;;;;;;;
1431;;;;;;;;;;;;;;;;;;;;;;;;;
1433;;;;;;;;;;;;;;;;;;;;;;;;;
1434;;;;;;;;;;;;;;;;;;;;;;;;;
1435;;;;;;;;;;;;;;;;;;;;;;;;;
1436;;;;;;;;;;;;;;;;;;;;;;;;;
1438;;;;;;;;;;;;;;;;;;;;;;;;;
1439;;;;;;;;;;;;;;;;;;;;;;;;;
1440;;;;;;;;;;;;;;;;;;;;;;;;;
1442;;;;;;;;;;;;;;;;;;;;;;;;;
1443;;;;;;;;;;;;;;;;;;;;;;;;;
1444;;;;;;;;;;;;;;;;;;;;;;;;;
1446;;;;;;;;;;;;;;;;;;;;;;;;;
1447;;;;;;;;;;;;;;;;;;;;;;;;;
1448;;;;;;;;;;;;;;;;;;;;;;;;;
2113;;;;;;;;;;;;;;;;;;;;;;;;;
2114;;;;;;;;;;;;;;;;;;;;;;;;;
2115;;;;;;;;;;;;;;;;;;;;;;;;;
2116;;;;;;;;;;;;;;;;;;;;;;;;;
2117;;;;;;;;;;;;;;;;;;;;;;;;;
2118;;;;;;;;;;;;;;;;;;;;;;;;;
2119;;;;;;;;;;;;;;;;;;;;;;;;;
2120;;;;;;;;;;;;;;;;;;;;;;;;;
2121;;;;;;;;;;;;;;;;;;;;;;;;;
2123;;;;;;;;;;;;;;;;;;;;;;;;;
2124;;;;;;;;;;;;;;;;;;;;;;;;;
2125;;;;;;;;;;;;;;;;;;;;;;;;;
2126;;;;;;;;;;;;;;;;;;;;;;;;;
2127;;;;;;;;;;;;;;;;;;;;;;;;;
2128;;;;;;;;;;;;;;;;;;;;;;;;;
2129;;;;;;;;;;;;;;;;;;;;;;;;;
2130;;;;;;;;;;;;;;;;;;;;;;;;;
2131;;;;;;;;;;;;;;;;;;;;;;;;;
2132;;;;;;;;;;;;;;;;;;;;;;;;;
2133;;;;;;;;;;;;;;;;;;;;;;;;;
2134;;;;;;;;;;;;;;;;;;;;;;;;;
2135;;;;;;;;;;;;;;;;;;;;;;;;;
2136;;;;;;;;;;;;;;;;;;;;;;;;;
2137;;;;;;;;;;;;;;;;;;;;;;;;;
2139;;;;;;;;;;;;;;;;;;;;;;;;;
2140;;;;;;;;;;;;;;;;;;;;;;;;;
2141;;;;;;;;;;;;;;;;;;;;;;;;;
2142;;;;;;;;;;;;;;;;;;;;;;;;;
2143;;;;;;;;;;;;;;;;;;;;;;;;;
2145;;;;;;;;;;;;;;;;;;;;;;;;;
1383;;;;;;;;;;;;;;;;;;;;;;;;;
1384;;;;;;;;;;;;;;;;;;;;;;;;;
1385;;;;;;;;;;;;;;;;;;;;;;;;;
1387;;;;;;;;;;;;;;;;;;;;;;;;;
1388;;;;;;;;;;;;;;;;;;;;;;;;;
1389;;;;;;;;;;;;;;;;;;;;;;;;;
1390;;;;;;;;;;;;;;;;;;;;;;;;;
1392;;;;;;;;;;;;;;;;;;;;;;;;;
1393;;;;;;;;;;;;;;;;;;;;;;;;;
1394;;;;;;;;;;;;;;;;;;;;;;;;;
1395;;;;;;;;;;;;;;;;;;;;;;;;;
1396;;;;;;;;;;;;;;;;;;;;;;;;;
1398;;;;;;;;;;;;;;;;;;;;;;;;;
1400;;;;;;;;;;;;;;;;;;;;;;;;;
1401;;;;;;;;;;;;;;;;;;;;;;;;;
1402;;;;;;;;;;;;;;;;;;;;;;;;;
1404;;;;;;;;;;;;;;;;;;;;;;;;;
1405;;;;;;;;;;;;;;;;;;;;;;;;;
1406;;;;;;;;;;;;;;;;;;;;;;;;;
1407;;;;;;;;;;;;;;;;;;;;;;;;;
1408;;;;;;;;;;;;;;;;;;;;;;;;;
1410;;;;;;;;;;;;;;;;;;;;;;;;;
1411;;;;;;;;;;;;;;;;;;;;;;;;;
1412;;;;;;;;;;;;;;;;;;;;;;;;;
1414;;;;;;;;;;;;;;;;;;;;;;;;;
1415;;;;;;;;;;;;;;;;;;;;;;;;;
1445;;;;;;;;;;;;;;;;;;;;;;;;;
1482;;;;;;;;;;;;;;;;;;;;;;;;;
625;;;;;;;;;;;;;;;;;;;;;;;;;
626;;;;;;;;;;;;;;;;;;;;;;;;;
627;;;;;;;;;;;;;;;;;;;;;;;;;
628;;;;;;;;;;;;;;;;;;;;;;;;;
629;;;;;;;;;;;;;;;;;;;;;;;;;
630;;;;;;;;;;;;;;;;;;;;;;;;;
631;;;;;;;;;;;;;;;;;;;;;;;;;
632;;;;;;;;;;;;;;;;;;;;;;;;;
633;;;;;;;;;;;;;;;;;;;;;;;;;
634;;;;;;;;;;;;;;;;;;;;;;;;;
635;;;;;;;;;;;;;;;;;;;;;;;;;
636;;;;;;;;;;;;;;;;;;;;;;;;;
637;;;;;;;;;;;;;;;;;;;;;;;;;
638;;;;;;;;;;;;;;;;;;;;;;;;;
639;;;;;;;;;;;;;;;;;;;;;;;;;
640;;;;;;;;;;;;;;;;;;;;;;;;;
641;;;;;;;;;;;;;;;;;;;;;;;;;
644;;;;;;;;;;;;;;;;;;;;;;;;;
645;;;;;;;;;;;;;;;;;;;;;;;;;
646;;;;;;;;;;;;;;;;;;;;;;;;;
647;;;;;;;;;;;;;;;;;;;;;;;;;
648;;;;;;;;;;;;;;;;;;;;;;;;;
650;;;;;;;;;;;;;;;;;;;;;;;;;
652;;;;;;;;;;;;;;;;;;;;;;;;;
655;;;;;;;;;;;;;;;;;;;;;;;;;
656;;;;;;;;;;;;;;;;;;;;;;;;;
657;;;;;;;;;;;;;;;;;;;;;;;;;
672;;;;;;;;;;;;;;;;;;;;;;;;;
686;;;;;;;;;;;;;;;;;;;;;;;;;
687;;;;;;;;;;;;;;;;;;;;;;;;;
68;;;;;;;;;;;;;;;;;;;;;;;;;
69;;;;;;;;;;;;;;;;;;;;;;;;;
71;;;;;;;;;;;;;;;;;;;;;;;;;
73;;;;;;;;;;;;;;;;;;;;;;;;;
74;;;;;;;;;;;;;;;;;;;;;;;;;
76;;;;;;;;;;;;;;;;;;;;;;;;;
77;;;;;;;;;;;;;;;;;;;;;;;;;
86;;;;;;;;;;;;;;;;;;;;;;;;;
87;;;;;;;;;;;;;;;;;;;;;;;;;
88;;;;;;;;;;;;;;;;;;;;;;;;;
91;;;;;;;;;;;;;;;;;;;;;;;;;
93;;;;;;;;;;;;;;;;;;;;;;;;;
94;;;;;;;;;;;;;;;;;;;;;;;;;
110;;;;;;;;;;;;;;;;;;;;;;;;;
174;;;;;;;;;;;;;;;;;;;;;;;;;
181;;;;;;;;;;;;;;;;;;;;;;;;;
187;;;;;;;;;;;;;;;;;;;;;;;;;
414;;;;;;;;;;;;;;;;;;;;;;;;;
642;;;;;;;;;;;;;;;;;;;;;;;;;
667;;;;;;;;;;;;;;;;;;;;;;;;;
1100;;;;;;;;;;;;;;;;;;;;;;;;;
1905;;;;;;;;;;;;;;;;;;;;;;;;;
1906;;;;;;;;;;;;;;;;;;;;;;;;;
757;;;;;;;;;;;;;;;;;;;;;;;;;
1469;;;;;;;;;;;;;;;;;;;;;;;;;
1477;;;;;;;;;;;;;;;;;;;;;;;;;
2149;;;;;;;;;;;;;;;;;;;;;;;;;
1915;;;;;;;;;;;;;;;;;;;;;;;;;
1916;;;;;;;;;;;;;;;;;;;;;;;;;
1917;;;;;;;;;;;;;;;;;;;;;;;;;
1918;;;;;;;;;;;;;;;;;;;;;;;;;
1919;;;;;;;;;;;;;;;;;;;;;;;;;
1920;;;;;;;;;;;;;;;;;;;;;;;;;
1922;;;;;;;;;;;;;;;;;;;;;;;;;
1923;;;;;;;;;;;;;;;;;;;;;;;;;
1924;;;;;;;;;;;;;;;;;;;;;;;;;
1925;;;;;;;;;;;;;;;;;;;;;;;;;
1926;;;;;;;;;;;;;;;;;;;;;;;;;
1927;;;;;;;;;;;;;;;;;;;;;;;;;
1928;;;;;;;;;;;;;;;;;;;;;;;;;
1929;;;;;;;;;;;;;;;;;;;;;;;;;
1930;;;;;;;;;;;;;;;;;;;;;;;;;
1931;;;;;;;;;;;;;;;;;;;;;;;;;
1932;;;;;;;;;;;;;;;;;;;;;;;;;
1933;;;;;;;;;;;;;;;;;;;;;;;;;
1935;;;;;;;;;;;;;;;;;;;;;;;;;
1936;;;;;;;;;;;;;;;;;;;;;;;;;
1937;;;;;;;;;;;;;;;;;;;;;;;;;
1938;;;;;;;;;;;;;;;;;;;;;;;;;
1939;;;;;;;;;;;;;;;;;;;;;;;;;
1940;;;;;;;;;;;;;;;;;;;;;;;;;
1941;;;;;;;;;;;;;;;;;;;;;;;;;
1942;;;;;;;;;;;;;;;;;;;;;;;;;
1943;;;;;;;;;;;;;;;;;;;;;;;;;
1944;;;;;;;;;;;;;;;;;;;;;;;;;
1945;;;;;;;;;;;;;;;;;;;;;;;;;
1946;;;;;;;;;;;;;;;;;;;;;;;;;
1947;;;;;;;;;;;;;;;;;;;;;;;;;
335;;;;;;;;;;;;;;;;;;;;;;;;;
346;;;;;;;;;;;;;;;;;;;;;;;;;
462;;;;;;;;;;;;;;;;;;;;;;;;;
464;;;;;;;;;;;;;;;;;;;;;;;;;
470;;;;;;;;;;;;;;;;;;;;;;;;;
473;;;;;;;;;;;;;;;;;;;;;;;;;
475;;;;;;;;;;;;;;;;;;;;;;;;;
480;;;;;;;;;;;;;;;;;;;;;;;;;
482;;;;;;;;;;;;;;;;;;;;;;;;;
487;;;;;;;;;;;;;;;;;;;;;;;;;
488;;;;;;;;;;;;;;;;;;;;;;;;;
490;;;;;;;;;;;;;;;;;;;;;;;;;
491;;;;;;;;;;;;;;;;;;;;;;;;;
506;;;;;;;;;;;;;;;;;;;;;;;;;
518;;;;;;;;;;;;;;;;;;;;;;;;;
1948;;;;;;;;;;;;;;;;;;;;;;;;;
1949;;;;;;;;;;;;;;;;;;;;;;;;;
1950;;;;;;;;;;;;;;;;;;;;;;;;;
1951;;;;;;;;;;;;;;;;;;;;;;;;;
1952;;;;;;;;;;;;;;;;;;;;;;;;;
1953;;;;;;;;;;;;;;;;;;;;;;;;;
1954;;;;;;;;;;;;;;;;;;;;;;;;;
1955;;;;;;;;;;;;;;;;;;;;;;;;;
1956;;;;;;;;;;;;;;;;;;;;;;;;;
1957;;;;;;;;;;;;;;;;;;;;;;;;;
1958;;;;;;;;;;;;;;;;;;;;;;;;;
1959;;;;;;;;;;;;;;;;;;;;;;;;;
1960;;;;;;;;;;;;;;;;;;;;;;;;;
1961;;;;;;;;;;;;;;;;;;;;;;;;;
1962;;;;;;;;;;;;;;;;;;;;;;;;;
1963;;;;;;;;;;;;;;;;;;;;;;;;;
1964;;;;;;;;;;;;;;;;;;;;;;;;;
1965;;;;;;;;;;;;;;;;;;;;;;;;;
